ID,SystemCodeNumber,Capacity,Latitude,Longitude,Occupancy,VehicleType,TrafficConditionNearby,QueueLength,IsSpecialDay,LastUpdatedDate,LastUpdatedTime,timestamp
201,BHMBCCMKT01,577,26.14453614,91.73617216,101,car,low,2,0,15-10-2016,09:27:00,2016-10-15T09:27:00.000+0000
202,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,low,3,0,15-10-2016,10:01:00,2016-10-15T10:01:00.000+0000
203,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,15-10-2016,10:27:00,2016-10-15T10:27:00.000+0000
204,BHMBCCMKT01,577,26.14453614,91.73617216,211,car,average,4,0,15-10-2016,11:01:00,2016-10-15T11:01:00.000+0000
205,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,average,4,0,15-10-2016,11:27:00,2016-10-15T11:27:00.000+0000
206,BHMBCCMKT01,577,26.14453614,91.73617216,276,car,high,8,0,15-10-2016,12:01:00,2016-10-15T12:01:00.000+0000
207,BHMBCCMKT01,577,26.14453614,91.73617216,297,car,high,8,0,15-10-2016,12:27:00,2016-10-15T12:27:00.000+0000
208,BHMBCCMKT01,577,26.14453614,91.73617216,332,car,high,7,0,15-10-2016,13:01:00,2016-10-15T13:01:00.000+0000
209,BHMBCCMKT01,577,26.14453614,91.73617216,352,car,high,8,0,15-10-2016,13:34:00,2016-10-15T13:34:00.000+0000
210,BHMBCCMKT01,577,26.14453614,91.73617216,391,car,high,6,0,15-10-2016,14:01:00,2016-10-15T14:01:00.000+0000
211,BHMBCCMKT01,577,26.14453614,91.73617216,409,car,average,4,0,15-10-2016,14:27:00,2016-10-15T14:27:00.000+0000
212,BHMBCCMKT01,577,26.14453614,91.73617216,442,car,low,3,0,15-10-2016,15:01:00,2016-10-15T15:01:00.000+0000
213,BHMBCCMKT01,577,26.14453614,91.73617216,428,bike,low,3,0,15-10-2016,15:27:00,2016-10-15T15:27:00.000+0000
214,BHMBCCMKT01,577,26.14453614,91.73617216,412,car,low,2,0,15-10-2016,16:01:00,2016-10-15T16:01:00.000+0000
215,BHMBCCMKT01,577,26.14453614,91.73617216,393,bike,low,2,0,15-10-2016,16:27:00,2016-10-15T16:27:00.000+0000
216,BHMBCCMKT01,577,26.14453614,91.73617216,48,car,low,2,1,16-10-2016,08:04:00,2016-10-16T08:04:00.000+0000
217,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,16-10-2016,08:27:00,2016-10-16T08:27:00.000+0000
218,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,2,1,16-10-2016,09:01:00,2016-10-16T09:01:00.000+0000
219,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,1,16-10-2016,09:27:00,2016-10-16T09:27:00.000+0000
220,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,4,1,16-10-2016,10:04:00,2016-10-16T10:04:00.000+0000
221,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,3,1,16-10-2016,10:34:00,2016-10-16T10:34:00.000+0000
222,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,average,5,1,16-10-2016,11:01:00,2016-10-16T11:01:00.000+0000
223,BHMBCCMKT01,577,26.14453614,91.73617216,56,truck,average,4,1,16-10-2016,11:27:00,2016-10-16T11:27:00.000+0000
224,BHMBCCMKT01,577,26.14453614,91.73617216,65,car,high,8,1,16-10-2016,12:01:00,2016-10-16T12:01:00.000+0000
225,BHMBCCMKT01,577,26.14453614,91.73617216,105,bike,high,9,1,16-10-2016,12:27:00,2016-10-16T12:27:00.000+0000
226,BHMBCCMKT01,577,26.14453614,91.73617216,131,car,high,8,1,16-10-2016,13:01:00,2016-10-16T13:01:00.000+0000
227,BHMBCCMKT01,577,26.14453614,91.73617216,146,car,average,6,1,16-10-2016,13:27:00,2016-10-16T13:27:00.000+0000
228,BHMBCCMKT01,577,26.14453614,91.73617216,170,bike,high,7,1,16-10-2016,14:01:00,2016-10-16T14:01:00.000+0000
229,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,average,5,1,16-10-2016,14:27:00,2016-10-16T14:27:00.000+0000
230,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,3,1,16-10-2016,15:01:00,2016-10-16T15:01:00.000+0000
231,BHMBCCMKT01,577,26.14453614,91.73617216,185,bike,low,3,1,16-10-2016,15:31:00,2016-10-16T15:31:00.000+0000
232,BHMBCCMKT01,577,26.14453614,91.73617216,173,cycle,low,3,1,16-10-2016,15:57:00,2016-10-16T15:57:00.000+0000
233,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,average,3,1,16-10-2016,16:31:00,2016-10-16T16:31:00.000+0000
234,BHMBCCMKT01,577,26.14453614,91.73617216,50,bike,low,2,0,17-10-2016,08:01:00,2016-10-17T08:01:00.000+0000
235,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,17-10-2016,08:27:00,2016-10-17T08:27:00.000+0000
236,BHMBCCMKT01,577,26.14453614,91.73617216,66,car,low,1,0,17-10-2016,09:01:00,2016-10-17T09:01:00.000+0000
237,BHMBCCMKT01,577,26.14453614,91.73617216,76,truck,low,2,0,17-10-2016,09:27:00,2016-10-17T09:27:00.000+0000
238,BHMBCCMKT01,577,26.14453614,91.73617216,112,car,average,3,0,17-10-2016,10:04:00,2016-10-17T10:04:00.000+0000
239,BHMBCCMKT01,577,26.14453614,91.73617216,119,bike,high,5,0,17-10-2016,10:31:00,2016-10-17T10:31:00.000+0000
240,BHMBCCMKT01,577,26.14453614,91.73617216,144,car,high,6,0,17-10-2016,11:04:00,2016-10-17T11:04:00.000+0000
241,BHMBCCMKT01,577,26.14453614,91.73617216,153,car,high,6,0,17-10-2016,11:31:00,2016-10-17T11:31:00.000+0000
242,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,high,7,0,17-10-2016,12:04:00,2016-10-17T12:04:00.000+0000
243,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,7,0,17-10-2016,12:31:00,2016-10-17T12:31:00.000+0000
244,BHMBCCMKT01,577,26.14453614,91.73617216,154,car,high,6,0,17-10-2016,12:57:00,2016-10-17T12:57:00.000+0000
245,BHMBCCMKT01,577,26.14453614,91.73617216,157,bike,high,6,0,17-10-2016,13:31:00,2016-10-17T13:31:00.000+0000
246,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,3,0,17-10-2016,14:04:00,2016-10-17T14:04:00.000+0000
247,BHMBCCMKT01,577,26.14453614,91.73617216,147,car,high,4,0,17-10-2016,14:31:00,2016-10-17T14:31:00.000+0000
248,BHMBCCMKT01,577,26.14453614,91.73617216,133,bike,average,4,0,17-10-2016,14:57:00,2016-10-17T14:57:00.000+0000
249,BHMBCCMKT01,577,26.14453614,91.73617216,121,bike,low,2,0,17-10-2016,15:31:00,2016-10-17T15:31:00.000+0000
250,BHMBCCMKT01,577,26.14453614,91.73617216,115,car,low,1,0,17-10-2016,15:57:00,2016-10-17T15:57:00.000+0000
251,BHMBCCMKT01,577,26.14453614,91.73617216,110,truck,low,2,0,17-10-2016,16:28:00,2016-10-17T16:28:00.000+0000
252,BHMBCCMKT01,577,26.14453614,91.73617216,57,bike,low,2,0,18-10-2016,08:01:00,2016-10-18T08:01:00.000+0000
253,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,2,0,18-10-2016,08:28:00,2016-10-18T08:28:00.000+0000
254,BHMBCCMKT01,577,26.14453614,91.73617216,72,car,low,1,0,18-10-2016,09:01:00,2016-10-18T09:01:00.000+0000
255,BHMBCCMKT01,577,26.14453614,91.73617216,91,bike,low,2,0,18-10-2016,09:28:00,2016-10-18T09:28:00.000+0000
256,BHMBCCMKT01,577,26.14453614,91.73617216,145,car,low,3,0,18-10-2016,10:01:00,2016-10-18T10:01:00.000+0000
257,BHMBCCMKT01,577,26.14453614,91.73617216,178,car,low,2,0,18-10-2016,10:28:00,2016-10-18T10:28:00.000+0000
258,BHMBCCMKT01,577,26.14453614,91.73617216,220,bike,average,5,0,18-10-2016,11:01:00,2016-10-18T11:01:00.000+0000
259,BHMBCCMKT01,577,26.14453614,91.73617216,228,car,average,5,0,18-10-2016,11:27:00,2016-10-18T11:27:00.000+0000
260,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,18-10-2016,12:01:00,2016-10-18T12:01:00.000+0000
261,BHMBCCMKT01,577,26.14453614,91.73617216,224,truck,high,7,0,18-10-2016,12:27:00,2016-10-18T12:27:00.000+0000
262,BHMBCCMKT01,577,26.14453614,91.73617216,237,truck,high,6,0,18-10-2016,13:01:00,2016-10-18T13:01:00.000+0000
263,BHMBCCMKT01,577,26.14453614,91.73617216,227,car,high,6,0,18-10-2016,13:28:00,2016-10-18T13:28:00.000+0000
264,BHMBCCMKT01,577,26.14453614,91.73617216,226,bike,high,6,0,18-10-2016,13:54:00,2016-10-18T13:54:00.000+0000
265,BHMBCCMKT01,577,26.14453614,91.73617216,200,cycle,average,3,0,18-10-2016,14:27:00,2016-10-18T14:27:00.000+0000
266,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,low,3,0,18-10-2016,15:01:00,2016-10-18T15:01:00.000+0000
267,BHMBCCMKT01,577,26.14453614,91.73617216,157,cycle,low,2,0,18-10-2016,15:27:00,2016-10-18T15:27:00.000+0000
268,BHMBCCMKT01,577,26.14453614,91.73617216,149,car,low,2,0,18-10-2016,15:55:00,2016-10-18T15:55:00.000+0000
269,BHMBCCMKT01,577,26.14453614,91.73617216,124,car,low,2,0,18-10-2016,16:27:00,2016-10-18T16:27:00.000+0000
270,BHMBCCMKT01,577,26.14453614,91.73617216,49,car,low,2,0,19-10-2016,08:05:00,2016-10-19T08:05:00.000+0000
271,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,low,1,0,19-10-2016,08:25:00,2016-10-19T08:25:00.000+0000
272,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,low,2,0,19-10-2016,08:58:00,2016-10-19T08:58:00.000+0000
273,BHMBCCMKT01,577,26.14453614,91.73617216,76,bike,low,2,0,19-10-2016,09:32:00,2016-10-19T09:32:00.000+0000
274,BHMBCCMKT01,577,26.14453614,91.73617216,105,car,low,2,0,19-10-2016,09:58:00,2016-10-19T09:58:00.000+0000
275,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,3,0,19-10-2016,10:25:00,2016-10-19T10:25:00.000+0000
276,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0,19-10-2016,10:59:00,2016-10-19T10:59:00.000+0000
277,BHMBCCMKT01,577,26.14453614,91.73617216,177,car,average,4,0,19-10-2016,11:25:00,2016-10-19T11:25:00.000+0000
278,BHMBCCMKT01,577,26.14453614,91.73617216,181,car,high,6,0,19-10-2016,11:59:00,2016-10-19T11:59:00.000+0000
279,BHMBCCMKT01,577,26.14453614,91.73617216,171,cycle,high,7,0,19-10-2016,12:25:00,2016-10-19T12:25:00.000+0000
280,BHMBCCMKT01,577,26.14453614,91.73617216,165,car,high,7,0,19-10-2016,12:58:00,2016-10-19T12:58:00.000+0000
281,BHMBCCMKT01,577,26.14453614,91.73617216,167,bike,high,6,0,19-10-2016,13:25:00,2016-10-19T13:25:00.000+0000
282,BHMBCCMKT01,577,26.14453614,91.73617216,161,car,average,5,0,19-10-2016,13:58:00,2016-10-19T13:58:00.000+0000
283,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,average,3,0,19-10-2016,14:32:00,2016-10-19T14:32:00.000+0000
284,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,average,4,0,19-10-2016,14:58:00,2016-10-19T14:58:00.000+0000
285,BHMBCCMKT01,577,26.14453614,91.73617216,127,car,low,1,0,19-10-2016,15:32:00,2016-10-19T15:32:00.000+0000
286,BHMBCCMKT01,577,26.14453614,91.73617216,117,bike,low,2,0,19-10-2016,15:59:00,2016-10-19T15:59:00.000+0000
287,BHMBCCMKT01,577,26.14453614,91.73617216,110,car,low,2,0,19-10-2016,16:25:00,2016-10-19T16:25:00.000+0000
288,BHMBCCMKT01,577,26.14453614,91.73617216,57,truck,average,2,0,22-10-2016,07:59:00,2016-10-22T07:59:00.000+0000
289,BHMBCCMKT01,577,26.14453614,91.73617216,59,car,average,1,0,22-10-2016,08:26:00,2016-10-22T08:26:00.000+0000
290,BHMBCCMKT01,577,26.14453614,91.73617216,72,truck,low,1,0,22-10-2016,08:59:00,2016-10-22T08:59:00.000+0000
291,BHMBCCMKT01,577,26.14453614,91.73617216,93,car,low,2,0,22-10-2016,09:26:00,2016-10-22T09:26:00.000+0000
292,BHMBCCMKT01,577,26.14453614,91.73617216,130,car,low,2,0,22-10-2016,09:59:00,2016-10-22T09:59:00.000+0000
293,BHMBCCMKT01,577,26.14453614,91.73617216,156,car,low,3,0,22-10-2016,10:26:00,2016-10-22T10:26:00.000+0000
294,BHMBCCMKT01,577,26.14453614,91.73617216,198,truck,average,4,0,22-10-2016,10:59:00,2016-10-22T10:59:00.000+0000
295,BHMBCCMKT01,577,26.14453614,91.73617216,239,car,average,4,0,22-10-2016,11:32:00,2016-10-22T11:32:00.000+0000
296,BHMBCCMKT01,577,26.14453614,91.73617216,261,car,average,5,0,22-10-2016,11:59:00,2016-10-22T11:59:00.000+0000
297,BHMBCCMKT01,577,26.14453614,91.73617216,324,car,high,8,0,22-10-2016,12:32:00,2016-10-22T12:32:00.000+0000
298,BHMBCCMKT01,577,26.14453614,91.73617216,359,car,high,8,0,22-10-2016,12:59:00,2016-10-22T12:59:00.000+0000
299,BHMBCCMKT01,577,26.14453614,91.73617216,380,cycle,high,7,0,22-10-2016,13:32:00,2016-10-22T13:32:00.000+0000
300,BHMBCCMKT01,577,26.14453614,91.73617216,408,bike,average,5,0,22-10-2016,13:59:00,2016-10-22T13:59:00.000+0000
301,BHMBCCMKT01,577,26.14453614,91.73617216,430,truck,average,4,0,22-10-2016,14:39:00,2016-10-22T14:39:00.000+0000
302,BHMBCCMKT01,577,26.14453614,91.73617216,424,bike,average,4,0,22-10-2016,14:59:00,2016-10-22T14:59:00.000+0000
303,BHMBCCMKT01,577,26.14453614,91.73617216,403,car,low,3,0,22-10-2016,15:26:00,2016-10-22T15:26:00.000+0000
304,BHMBCCMKT01,577,26.14453614,91.73617216,384,car,low,2,0,22-10-2016,15:59:00,2016-10-22T15:59:00.000+0000
305,BHMBCCMKT01,577,26.14453614,91.73617216,340,car,low,2,0,22-10-2016,16:26:00,2016-10-22T16:26:00.000+0000
306,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,2,1,23-10-2016,07:59:00,2016-10-23T07:59:00.000+0000
307,BHMBCCMKT01,577,26.14453614,91.73617216,48,bike,low,2,1,23-10-2016,08:26:00,2016-10-23T08:26:00.000+0000
308,BHMBCCMKT01,577,26.14453614,91.73617216,51,car,average,2,1,23-10-2016,08:59:00,2016-10-23T08:59:00.000+0000
309,BHMBCCMKT01,577,26.14453614,91.73617216,50,car,average,3,1,23-10-2016,09:26:00,2016-10-23T09:26:00.000+0000
310,BHMBCCMKT01,577,26.14453614,91.73617216,54,car,average,3,1,23-10-2016,09:59:00,2016-10-23T09:59:00.000+0000
311,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,low,3,1,23-10-2016,10:26:00,2016-10-23T10:26:00.000+0000
312,BHMBCCMKT01,577,26.14453614,91.73617216,80,truck,average,4,1,23-10-2016,10:59:00,2016-10-23T10:59:00.000+0000
313,BHMBCCMKT01,577,26.14453614,91.73617216,107,car,average,6,1,23-10-2016,11:26:00,2016-10-23T11:26:00.000+0000
314,BHMBCCMKT01,577,26.14453614,91.73617216,125,truck,average,6,1,23-10-2016,11:59:00,2016-10-23T11:59:00.000+0000
315,BHMBCCMKT01,577,26.14453614,91.73617216,144,cycle,high,9,1,23-10-2016,12:26:00,2016-10-23T12:26:00.000+0000
316,BHMBCCMKT01,577,26.14453614,91.73617216,175,truck,high,9,1,23-10-2016,13:06:00,2016-10-23T13:06:00.000+0000
317,BHMBCCMKT01,577,26.14453614,91.73617216,192,bike,high,9,1,23-10-2016,13:26:00,2016-10-23T13:26:00.000+0000
318,BHMBCCMKT01,577,26.14453614,91.73617216,215,car,average,7,1,23-10-2016,13:59:00,2016-10-23T13:59:00.000+0000
319,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,average,5,1,23-10-2016,14:26:00,2016-10-23T14:26:00.000+0000
320,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,average,5,1,23-10-2016,14:59:00,2016-10-23T14:59:00.000+0000
321,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,low,3,1,23-10-2016,15:26:00,2016-10-23T15:26:00.000+0000
322,BHMBCCMKT01,577,26.14453614,91.73617216,179,car,low,3,1,23-10-2016,15:59:00,2016-10-23T15:59:00.000+0000
323,BHMBCCMKT01,577,26.14453614,91.73617216,150,car,low,3,1,23-10-2016,16:26:00,2016-10-23T16:26:00.000+0000
324,BHMBCCMKT01,577,26.14453614,91.73617216,47,car,low,1,0,24-10-2016,07:56:00,2016-10-24T07:56:00.000+0000
325,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,1,0,24-10-2016,08:29:00,2016-10-24T08:29:00.000+0000
326,BHMBCCMKT01,577,26.14453614,91.73617216,62,car,low,2,0,24-10-2016,09:03:00,2016-10-24T09:03:00.000+0000
327,BHMBCCMKT01,577,26.14453614,91.73617216,73,truck,low,2,0,24-10-2016,09:30:00,2016-10-24T09:30:00.000+0000
328,BHMBCCMKT01,577,26.14453614,91.73617216,87,car,average,2,0,24-10-2016,09:55:00,2016-10-24T09:55:00.000+0000
329,BHMBCCMKT01,577,26.14453614,91.73617216,114,car,average,3,0,24-10-2016,10:30:00,2016-10-24T10:30:00.000+0000
330,BHMBCCMKT01,577,26.14453614,91.73617216,137,car,average,4,0,24-10-2016,11:03:00,2016-10-24T11:03:00.000+0000
331,BHMBCCMKT01,577,26.14453614,91.73617216,155,car,average,4,0,24-10-2016,11:29:00,2016-10-24T11:29:00.000+0000
332,BHMBCCMKT01,577,26.14453614,91.73617216,173,bike,high,7,0,24-10-2016,12:02:00,2016-10-24T12:02:00.000+0000
333,BHMBCCMKT01,577,26.14453614,91.73617216,191,truck,high,7,0,24-10-2016,12:30:00,2016-10-24T12:30:00.000+0000
334,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,high,7,0,24-10-2016,12:56:00,2016-10-24T12:56:00.000+0000
335,BHMBCCMKT01,577,26.14453614,91.73617216,208,car,high,6,0,24-10-2016,13:30:00,2016-10-24T13:30:00.000+0000
336,BHMBCCMKT01,577,26.14453614,91.73617216,219,car,average,4,0,24-10-2016,13:56:00,2016-10-24T13:56:00.000+0000
337,BHMBCCMKT01,577,26.14453614,91.73617216,215,truck,average,3,0,24-10-2016,14:30:00,2016-10-24T14:30:00.000+0000
338,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,average,4,0,24-10-2016,14:56:00,2016-10-24T14:56:00.000+0000
339,BHMBCCMKT01,577,26.14453614,91.73617216,209,car,low,2,0,24-10-2016,15:32:00,2016-10-24T15:32:00.000+0000
340,BHMBCCMKT01,577,26.14453614,91.73617216,192,car,low,1,0,24-10-2016,16:00:00,2016-10-24T16:00:00.000+0000
341,BHMBCCMKT01,577,26.14453614,91.73617216,175,bike,average,2,0,24-10-2016,16:33:00,2016-10-24T16:33:00.000+0000
342,BHMBCCMKT01,577,26.14453614,91.73617216,54,bike,low,1,0,25-10-2016,08:00:00,2016-10-25T08:00:00.000+0000
343,BHMBCCMKT01,577,26.14453614,91.73617216,55,car,low,1,0,25-10-2016,08:26:00,2016-10-25T08:26:00.000+0000
344,BHMBCCMKT01,577,26.14453614,91.73617216,82,truck,low,2,0,25-10-2016,09:00:00,2016-10-25T09:00:00.000+0000
345,BHMBCCMKT01,577,26.14453614,91.73617216,95,car,low,2,0,25-10-2016,09:19:00,2016-10-25T09:19:00.000+0000
346,BHMBCCMKT01,577,26.14453614,91.73617216,129,car,low,1,0,25-10-2016,09:56:00,2016-10-25T09:56:00.000+0000
347,BHMBCCMKT01,577,26.14453614,91.73617216,173,car,low,2,0,25-10-2016,10:29:00,2016-10-25T10:29:00.000+0000
348,BHMBCCMKT01,577,26.14453614,91.73617216,202,car,average,3,0,25-10-2016,10:56:00,2016-10-25T10:56:00.000+0000
349,BHMBCCMKT01,577,26.14453614,91.73617216,249,bike,average,5,0,25-10-2016,11:29:00,2016-10-25T11:29:00.000+0000
350,BHMBCCMKT01,577,26.14453614,91.73617216,290,bike,high,8,0,25-10-2016,12:02:00,2016-10-25T12:02:00.000+0000
351,BHMBCCMKT01,577,26.14453614,91.73617216,303,car,high,8,0,25-10-2016,12:29:00,2016-10-25T12:29:00.000+0000
352,BHMBCCMKT01,577,26.14453614,91.73617216,331,bike,average,5,0,25-10-2016,13:03:00,2016-10-25T13:03:00.000+0000
353,BHMBCCMKT01,577,26.14453614,91.73617216,345,car,high,7,0,25-10-2016,13:29:00,2016-10-25T13:29:00.000+0000
354,BHMBCCMKT01,577,26.14453614,91.73617216,363,truck,average,5,0,25-10-2016,13:56:00,2016-10-25T13:56:00.000+0000
355,BHMBCCMKT01,577,26.14453614,91.73617216,365,bike,average,4,0,25-10-2016,14:29:00,2016-10-25T14:29:00.000+0000
356,BHMBCCMKT01,577,26.14453614,91.73617216,340,cycle,average,3,0,25-10-2016,15:02:00,2016-10-25T15:02:00.000+0000
357,BHMBCCMKT01,577,26.14453614,91.73617216,302,bike,low,2,0,25-10-2016,15:29:00,2016-10-25T15:29:00.000+0000
358,BHMBCCMKT01,577,26.14453614,91.73617216,273,cycle,low,2,0,25-10-2016,15:56:00,2016-10-25T15:56:00.000+0000
359,BHMBCCMKT01,577,26.14453614,91.73617216,226,car,low,2,0,25-10-2016,16:29:00,2016-10-25T16:29:00.000+0000
360,BHMBCCMKT01,577,26.14453614,91.73617216,56,bike,low,1,0,26-10-2016,07:59:00,2016-10-26T07:59:00.000+0000
361,BHMBCCMKT01,577,26.14453614,91.73617216,63,truck,low,2,0,26-10-2016,08:32:00,2016-10-26T08:32:00.000+0000
362,BHMBCCMKT01,577,26.14453614,91.73617216,70,car,low,1,0,26-10-2016,08:59:00,2016-10-26T08:59:00.000+0000
363,BHMBCCMKT01,577,26.14453614,91.73617216,87,car,average,2,0,26-10-2016,09:26:00,2016-10-26T09:26:00.000+0000
364,BHMBCCMKT01,577,26.14453614,91.73617216,108,car,low,2,0,26-10-2016,09:59:00,2016-10-26T09:59:00.000+0000
365,BHMBCCMKT01,577,26.14453614,91.73617216,125,bike,low,2,0,26-10-2016,10:26:00,2016-10-26T10:26:00.000+0000
366,BHMBCCMKT01,577,26.14453614,91.73617216,159,car,average,3,0,26-10-2016,10:59:00,2016-10-26T10:59:00.000+0000
367,BHMBCCMKT01,577,26.14453614,91.73617216,182,car,average,4,0,26-10-2016,11:26:00,2016-10-26T11:26:00.000+0000
368,BHMBCCMKT01,577,26.14453614,91.73617216,198,car,average,5,0,26-10-2016,11:59:00,2016-10-26T11:59:00.000+0000
369,BHMBCCMKT01,577,26.14453614,91.73617216,205,bike,high,7,0,26-10-2016,12:26:00,2016-10-26T12:26:00.000+0000
370,BHMBCCMKT01,577,26.14453614,91.73617216,231,cycle,high,7,0,26-10-2016,12:59:00,2016-10-26T12:59:00.000+0000
371,BHMBCCMKT01,577,26.14453614,91.73617216,244,car,high,7,0,26-10-2016,13:26:00,2016-10-26T13:26:00.000+0000
372,BHMBCCMKT01,577,26.14453614,91.73617216,260,car,average,5,0,26-10-2016,13:59:00,2016-10-26T13:59:00.000+0000
373,BHMBCCMKT01,577,26.14453614,91.73617216,267,car,average,4,0,26-10-2016,14:26:00,2016-10-26T14:26:00.000+0000
374,BHMBCCMKT01,577,26.14453614,91.73617216,252,car,average,4,0,26-10-2016,14:59:00,2016-10-26T14:59:00.000+0000
375,BHMBCCMKT01,577,26.14453614,91.73617216,238,cycle,low,2,0,26-10-2016,15:26:00,2016-10-26T15:26:00.000+0000
376,BHMBCCMKT01,577,26.14453614,91.73617216,212,bike,low,2,0,26-10-2016,15:59:00,2016-10-26T15:59:00.000+0000
377,BHMBCCMKT01,577,26.14453614,91.73617216,180,car,low,2,0,26-10-2016,16:32:00,2016-10-26T16:32:00.000+0000
378,BHMBCCMKT01,577,26.14453614,91.73617216,54,cycle,low,2,0,27-10-2016,07:59:00,2016-10-27T07:59:00.000+0000
379,BHMBCCMKT01,577,26.14453614,91.73617216,60,car,average,1,0,27-10-2016,08:32:00,2016-10-27T08:32:00.000+0000
380,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,low,1,0,27-10-2016,08:59:00,2016-10-27T08:59:00.000+0000
381,BHMBCCMKT01,577,26.14453614,91.73617216,90,car,low,2,0,27-10-2016,09:32:00,2016-10-27T09:32:00.000+0000
382,BHMBCCMKT01,577,26.14453614,91.73617216,102,truck,average,2,0,27-10-2016,09:59:00,2016-10-27T09:59:00.000+0000
383,BHMBCCMKT01,577,26.14453614,91.73617216,117,bike,average,3,0,27-10-2016,10:25:00,2016-10-27T10:25:00.000+0000
384,BHMBCCMKT01,577,26.14453614,91.73617216,160,bike,average,3,0,27-10-2016,10:59:00,2016-10-27T10:59:00.000+0000
385,BHMBCCMKT01,577,26.14453614,91.73617216,189,car,average,5,0,27-10-2016,11:32:00,2016-10-27T11:32:00.000+0000
386,BHMBCCMKT01,577,26.14453614,91.73617216,207,cycle,high,7,0,27-10-2016,11:59:00,2016-10-27T11:59:00.000+0000
387,BHMBCCMKT01,577,26.14453614,91.73617216,222,car,high,8,0,27-10-2016,12:26:00,2016-10-27T12:26:00.000+0000
388,BHMBCCMKT01,577,26.14453614,91.73617216,247,car,average,5,0,27-10-2016,12:59:00,2016-10-27T12:59:00.000+0000
389,BHMBCCMKT01,577,26.14453614,91.73617216,271,car,high,7,0,27-10-2016,13:32:00,2016-10-27T13:32:00.000+0000
390,BHMBCCMKT01,577,26.14453614,91.73617216,279,car,average,5,0,27-10-2016,13:59:00,2016-10-27T13:59:00.000+0000
391,BHMBCCMKT01,577,26.14453614,91.73617216,280,truck,average,4,0,27-10-2016,14:26:00,2016-10-27T14:26:00.000+0000
392,BHMBCCMKT01,577,26.14453614,91.73617216,266,bike,average,3,0,27-10-2016,14:59:00,2016-10-27T14:59:00.000+0000
393,BHMBCCMKT01,577,26.14453614,91.73617216,263,car,low,3,0,27-10-2016,15:26:00,2016-10-27T15:26:00.000+0000
394,BHMBCCMKT01,577,26.14453614,91.73617216,241,car,low,3,0,27-10-2016,15:59:00,2016-10-27T15:59:00.000+0000
395,BHMBCCMKT01,577,26.14453614,91.73617216,225,truck,low,2,0,27-10-2016,16:26:00,2016-10-27T16:26:00.000+0000
396,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,1,0,28-10-2016,08:16:00,2016-10-28T08:16:00.000+0000
397,BHMBCCMKT01,577,26.14453614,91.73617216,57,car,low,2,0,28-10-2016,08:16:00,2016-10-28T08:16:00.000+0000
398,BHMBCCMKT01,577,26.14453614,91.73617216,69,car,low,1,0,28-10-2016,08:56:00,2016-10-28T08:56:00.000+0000
399,BHMBCCMKT01,577,26.14453614,91.73617216,99,bike,low,2,0,28-10-2016,09:29:00,2016-10-28T09:29:00.000+0000
400,BHMBCCMKT01,577,26.14453614,91.73617216,135,car,low,2,0,28-10-2016,10:02:00,2016-10-28T10:02:00.000+0000
401,BHMBCCMKT01,577,26.14453614,91.73617216,171,car,low,3,0,28-10-2016,10:29:00,2016-10-28T10:29:00.000+0000
402,BHMBCCMKT01,577,26.14453614,91.73617216,196,car,average,4,0,28-10-2016,10:56:00,2016-10-28T10:56:00.000+0000
403,BHMBCCMKT01,577,26.14453614,91.73617216,230,car,average,5,0,28-10-2016,11:29:00,2016-10-28T11:29:00.000+0000
